7,54,82,21,13,17,67,27,23,29,19,40,59,14,25,14,48,26,75,52,85,4,7,20
75,43,1,39,72,5,35,50,5,70,33,81,38,9,72,36,94,47,11,20,70,52,90,31
28,30,21,3,8,39,61,68,74,51,71,86,98,59,18,22,5,20,52,23,4,89,1,49
72,38,96,82,79,89,33,80,87,34,93,81,94,2,57,97,19,4,85,94,43,28,20,65
35,100,16,13,71,54,50,70,46,12,52,88,74,50,92,88,30,21,36,42,89,44,54,51
33,10,94,66,6,66,17,41,70,64,60,63,74,68,18,98,44,15,66,69,6,37,17,61
47,1,2,86,55,10,58,64,54,60,85,68,3,13,38,52,28,76,57,83,87,25,23,80
90,61,1,62,99,58,49,52,19,91,4,90,12,94,97,93,55,32,18,42,49,90,33,74
45,34,98,91,52,41,51,63,38,36,96,55,59,80,81,75,45,4,65,25,42,20,57,45
15,49,66,45,95,62,77,10,96,70,6,95,49,89,63,58,91,71,50,1,53,94,26,39
50,65,32,29,90,65,90,97,62,1,50,86,9,94,82,90,100,4,7,74,76,60,30,25
78,63,6,62,22,77,97,21,93,67,73,46,86,59,91,62,90,90,27,72,16,38,2,18
80,3,12,40,90,33,42,7,63,98,92,38,53,95,56,76,46,71,84,57,16,99,66,17
62,50,75,72,87,7,36,8,50,29,21,47,14,97,87,88,38,86,87,92,73,5,48,87
100,3,8,52,38,49,80,88,63,85,63,59,53,32,85,94,57,81,10,85,45,31,90,50
31,29,68,76,36,49,90,2,73,88,76,48,81,78,59,94,59,79,22,6,63,43,21,68
90,37,13,94,81,54,41,89,40,39,61,97,29,48,62,48,88,39,88,50,59,12,32,41
78,87,1,3,17,69,61,90,77,96,41,79,57,48,40,36,74,88,46,68,23,71,63,100
25,63,34,89,78,65,53,99,30,48,31,63,18,58,76,64,79,58,6,89,8,40,99,13
11,60,34,10,15,49,27,35,44,44,13,18,74,75,4,44,85,45,95,29,19,69,14,26
15,12,44,70,24,37,21,55,25,20,54,26,97,96,91,81,53,72,46,74,22,96,91,35
29,5,86,43,67,84,94,37,55,58,15,98,27,51,35,96,62,31,76,15,28,14,47,85
7,60,8,82,79,99,41,87,69,35,96,28,59,99,96,8,23,45,4,61,73,1,78,86
95,8,35,65,92,97,5,12,79,72,44,22,73,75,11,41,16,18,71,39,14,48,14,37
87,16,48,14,82,71,17,30,34,12,18,27,3,91,47,86,49,14,43,85,87,30,34,89
77,22,54,40,26,84,71,21,35,89,60,89,64,14,4,9,71,21,94,25,55,80,24,38
63,65,38,42,13,83,33,38,96,55,37,68,24,31,56,71,89,62,87,18,84,23,88,89
8,25,71,34,45,15,69,33,63,26,29,18,39,27,26,9,21,16,70,38,28,75,67,86
80,13,60,74,28,48,25,60,30,66,93,73,50,64,71,39,99,85,69,16,32,23,34,68
46,21,31,46,44,48,77,29,75,18,85,81,83,13,12,29,92,40,63,69,58,58,82,52
66,83,54,22,38,19,47,65,84,34,64,85,100,96,27,1,21,72,89,42,25,4,44,85
13,88,37,82,94,19,85,45,58,51,61,84,94,83,18,23,19,99,94,14,19,4,34,40
38,50,69,64,84,99,24,33,72,85,13,31,41,91,10,69,82,63,60,52,73,9,79,88
90,75,90,49,13,90,39,100,100,64,27,69,17,24,28,81,81,27,52,8,95,100,21,9
76,68,72,24,44,29,30,68,58,46,94,86,94,39,72,99,80,23,24,58,41,63,3,23
74,64,84,3,28,39,4,44,48,58,58,26,95,12,40,93,52,84,87,75,68,40,91,53
40,63,18,91,79,23,55,11,22,21,43,95,96,5,21,66,34,13,50,20,47,81,62,22
41,38,84,27,45,92,95,56,57,48,98,34,94,93,69,94,35,24,28,76,24,53,83,86
10,83,3,25,37,93,92,34,47,30,63,82,53,14,28,6,35,57,63,64,99,96,66,36
6,69,90,53,91,32,70,2,9,98,98,67,67,84,38,95,70,69,69,26,87,49,18,37
35,23,80,31,38,31,5,27,7,29,8,66,25,83,75,33,99,74,84,98,12,23,54,11
97,64,7,79,9,89,39,65,5,46,7,68,42,49,80,74,73,21,72,63,87,8,32,60
3,42,71,95,74,9,25,31,18,90,37,40,82,50,29,16,14,4,72,55,4,82,81,29
6,32,42,64,75,53,88,83,3,23,15,87,85,4,10,78,14,44,83,70,52,89,66,43
67,34,86,20,37,80,46,74,21,83,71,36,21,95,27,3,41,89,29,29,51,94,54,81
26,14,89,80,76,98,31,28,34,66,85,32,91,40,13,80,62,67,82,99,33,4,6,51
33,59,26,2,75,20,99,61,27,8,69,87,3,81,6,46,36,96,29,95,54,37,6,74
9,16,22,84,90,71,92,39,69,59,83,92,79,99,84,30,2,98,63,36,92,26,17,34
34,13,65,81,2,39,35,63,83,28,94,28,80,68,22,59,10,76,99,82,48,29,26,59
14,90,22,48,87,93,80,57,31,20,44,21,71,58,70,82,19,74,29,63,65,3,35,25
75,69,72,67,29,46,72,18,24,27,57,91,94,97,92,30,55,93,22,45,57,35,34,2
57,28,30,56,54,21,81,51,76,94,58,16,26,27,37,46,37,39,75,46,70,95,4,2
57,95,40,25,68,13,93,88,3,97,12,94,94,79,94,96,3,2,5,33,94,29,10,5
29,53,78,92,52,3,60,70,79,17,46,5,78,8,91,23,45,29,8,31,61,46,71,23
98,85,29,68,6,99,76,75,31,83,43,11,15,32,8,96,28,63,98,84,77,72,82,97
63,93,5,100,77,82,56,35,55,83,52,89,28,68,21,5,24,67,72,1,41,92,68,78
49,89,11,45,38,89,5,65,100,32,65,2,38,75,18,35,48,58,35,33,12,82,54,25
84,15,15,49,10,52,67,41,47,89,88,39,90,96,69,81,18,95,6,54,57,49,75,85
90,52,1,82,73,89,34,73,42,25,85,31,8,28,31,73,1,89,50,53,24,100,56,99
19,30,11,90,27,97,52,4,95,39,67,99,91,46,56,64,58,23,40,73,16,94,70,89
78,95,29,19,97,5,91,89,35,19,23,9,19,42,68,24,8,46,59,86,67,3,15,16
86,44,8,49,53,43,36,44,37,4,100,18,69,76,10,99,45,51,44,39,67,12,87,87
70,37,85,41,26,23,93,29,84,52,13,17,49,4,9,47,1,63,3,27,20,60,20,99
67,60,61,3,27,55,71,42,67,30,47,20,30,76,68,13,25,62,27,85,54,67,40,74
5,87,4,27,100,76,36,28,99,35,94,48,69,70,3,73,33,21,26,57,20,89,69,25
4,32,7,32,31,95,35,56,87,91,62,74,74,98,33,13,41,31,73,82,23,71,1,87
3,11,91,94,75,87,20,34,82,79,42,2,29,90,100,5,3,26,29,27,43,73,58,51
99,80,95,59,97,89,10,43,16,20,5,58,95,82,17,24,19,6,71,39,58,85,35,56
69,20,94,5,21,5,39,37,89,20,58,65,87,21,79,83,16,78,80,23,84,54,62,42
52,97,65,33,72,86,49,24,39,3,100,58,88,38,90,61,18,100,47,7,74,16,51,76
23,58,96,98,87,61,62,39,94,50,66,30,32,29,24,81,54,12,56,29,54,40,35,12
7,96,29,19,99,86,77,70,62,41,53,93,60,27,97,42,51,52,45,14,42,18,65,49
2,89,54,59,29,66,82,17,68,39,50,1,12,76,22,55,8,23,52,50,97,68,37,49
97,78,22,30,19,59,99,34,92,71,42,12,65,24,41,99,94,24,79,56,8,63,56,49
72,48,69,83,92,90,2,46,72,25,77,31,39,90,100,7,16,88,11,28,37,66,93,12
78,39,90,74,77,80,58,41,7,68,96,54,59,93,99,97,79,98,77,14,25,91,86,69
61,12,97,65,56,82,96,17,35,45,58,22,51,38,31,85,17,18,38,62,68,56,70,55
73,78,3,57,18,89,70,56,39,92,24,72,43,48,90,90,3,66,2,59,59,47,60,28
53,85,79,41,7,88,48,67,70,25,6,8,45,9,43,8,95,29,96,62,28,50,85,2
60,41,59,22,48,40,53,49,21,69,49,33,56,32,33,56,25,9,44,15,85,22,7,25
86,66,90,72,38,96,74,50,81,87,69,28,30,90,29,79,67,53,38,61,89,96,47,55
86,5,97,30,87,66,99,33,68,24,76,91,87,24,31,100,48,6,28,65,20,7,73,91
45,92,64,74,2,33,23,4,29,60,2,15,65,63,34,65,59,63,35,17,23,72,62,95
65,38,30,42,97,7,21,13,8,17,26,14,58,71,5,28,62,2,95,43,64,88,22,33
48,90,46,30,18,83,11,45,83,2,49,70,67,90,24,97,82,46,45,97,17,44,9,52
82,19,43,80,36,27,99,79,91,94,90,78,81,64,28,33,88,70,46,55,9,75,50,29
29,50,82,21,71,86,9,13,37,88,49,82,54,63,36,70,70,81,14,42,84,60,12,71
87,77,64,100,22,52,56,52,36,66,79,55,74,6,3,52,81,67,97,21,12,38,32,10
80,68,35,24,4,41,100,4,95,2,6,46,3,57,66,92,91,90,40,99,39,74,67,98
99,18,62,16,16,35,6,84,54,54,94,32,2,41,4,93,71,53,57,29,83,66,100,71
83,97,5,97,37,86,69,93,78,55,44,60,95,99,49,57,53,71,17,9,92,35,59,49
20,60,39,12,40,35,60,6,42,37,23,27,74,75,74,53,43,38,66,73,57,34,9,17
70,35,93,13,20,38,78,30,79,53,55,28,76,64,6,16,5,11,71,36,1,32,39,35
40,26,56,63,41,83,13,40,95,78,31,51,61,22,42,5,61,1,54,27,99,35,49,85
67,11,28,50,23,36,81,59,34,33,6,41,44,77,100,43,33,14,55,39,98,71,56,72
58,3,60,21,56,27,14,100,65,66,43,76,91,7,64,11,37,1,49,99,39,89,35,70
25,9,81,18,30,19,67,44,1,17,67,63,53,44,74,25,40,85,42,100,7,87,69,34
50,81,43,77,38,2,7,48,29,76,41,15,59,92,29,90,43,11,17,17,21,35,24,78
74,79,76,13,31,48,1,82,29,54,80,25,60,86,41,80,29,38,81,36,1,9,38,56
40,31,21,9,68,96,26,82,37,40,97,92,40,97,10,64,49,27,97,91,42,1,9,60
90,33,59,36,79,24,53,71,20,73,82,86,18,24,65,51,16,35,56,2,53,34,67,17
73,23,26,52,77,55,35,38,70,66,39,41,76,58,42,23,27,40,52,15,64,54,53,59
27,1,91,34,74,59,86,39,24,5,91,30,73,6,62,10,31,56,80,72,85,44,87,50
1,61,27,34,71,28,79,1,11,16,57,84,63,28,57,69,47,79,83,28,90,13,99,26
7,2,91,94,27,56,31,88,46,73,55,83,59,18,90,1,37,82,81,16,73,28,10,80
68,7,17,88,75,86,25,77,70,15,7,54,49,63,13,78,12,55,31,58,29,60,17,53
84,59,33,38,97,76,92,19,73,100,51,94,14,19,42,78,46,80,34,15,12,90,54,30
7,18,80,97,86,80,79,49,21,57,72,93,34,78,9,10,49,40,19,4,11,98,72,25
66,32,95,29,33,6,76,92,71,91,42,89,10,6,41,10,42,86,3,17,28,40,59,21
96,13,64,52,11,61,88,13,71,89,8,49,60,13,81,55,33,55,78,56,71,59,4,98
63,67,7,33,96,74,26,35,54,99,27,18,95,54,37,42,85,82,87,77,45,67,61,91
46,94,28,76,67,54,29,4,68,95,20,17,9,64,56,41,12,67,1,13,95,3,60,20
14,40,51,67,3,4,69,93,77,5,88,12,88,82,25,96,96,9,53,68,36,10,43,27
67,67,42,48,2,72,48,40,83,56,59,88,83,100,87,47,45,16,78,100,33,62,97,48
33,38,80,48,58,23,13,89,56,75,19,71,42,53,75,29,90,34,56,72,34,56,47,55
42,54,3,19,22,20,39,36,10,94,60,40,47,97,9,34,12,26,14,27,73,71,55,35
39,44,85,72,59,6,86,22,14,17,23,85,21,5,17,7,39,63,76,8,71,14,1,21
31,15,87,47,10,25,7,51,43,54,96,17,88,79,68,74,58,17,12,39,54,68,2,73
37,63,85,34,14,98,66,39,5,7,4,31,68,12,97,91,38,50,14,16,94,5,91,83
60,58,6,51,67,44,60,72,90,47,46,55,13,31,60,91,35,97,28,48,42,42,88,4
91,29,12,69,46,92,33,59,15,38,29,4,9,9,49,83,2,87,52,43,51,39,72,18
16,78,83,28,73,83,45,66,8,32,79,34,52,100,71,62,56,90,54,10,81,62,77,35
72,42,57,65,48,66,98,87,83,56,69,11,40,32,38,59,94,99,16,34,85,86,91,4
34,52,8,87,49,86,80,9,71,89,18,66,10,100,74,64,82,38,88,63,93,22,42,62
30,70,60,84,89,65,70,82,91,46,72,23,36,21,1,22,41,45,12,95,70,19,22,12
69,71,38,22,51,77,11,58,84,89,70,85,69,8,63,58,99,87,86,54,20,58,67,9
52,90,41,4,38,91,69,98,14,75,88,55,94,30,72,69,55,21,73,42,97,83,74,60
68,64,61,74,2,70,77,16,37,54,72,85,53,19,95,87,13,43,73,60,30,49,38,59
1,49,35,29,52,67,1,75,81,26,70,83,22,53,26,91,81,8,88,86,58,88,4,86
33,29,13,69,17,75,97,17,17,21,31,52,25,60,47,59,53,7,76,89,18,1,100,95
44,33,19,46,60,53,68,29,33,83,22,73,81,14,3,30,6,36,83,64,75,7,82,2
19,45,68,9,23,6,47,11,74,73,40,77,88,25,93,17,29,44,87,88,78,8,16,67
96,20,79,25,52,79,56,39,31,94,90,51,93,77,100,71,25,74,72,68,70,80,7,51
54,18,23,29,26,95,22,100,24,99,6,4,74,56,95,68,31,70,2,58,85,13,6,37
12,12,16,93,58,31,42,31,9,86,91,12,73,23,60,46,4,1,72,8,55,4,30,74
54,1,28,63,78,27,46,98,75,90,77,92,12,44,45,18,31,42,89,53,14,47,19,42
93,71,56,61,44,2,75,7,100,6,19,95,10,95,26,50,48,5,33,56,44,69,90,94
55,32,58,75,8,44,24,1,36,16,97,79,99,24,96,66,77,33,15,41,2,15,5,4
42,88,25,95,19,79,2,53,61,98,6,38,50,90,48,72,11,28,87,33,53,4,55,99
26,42,84,80,60,6,21,16,60,10,2,12,29,72,95,94,18,62,81,50,90,36,13,2
25,26,75,49,19,53,14,12,6,85,94,34,11,42,63,23,41,6,72,32,17,58,9,67
19,32,92,51,90,4,22,6,3,31,24,46,61,87,59,34,40,87,28,38,76,37,33,39
67,65,72,29,18,88,44,1,4,57,81,58,17,94,65,46,22,16,87,44,21,61,77,16
86,76,47,58,63,51,20,1,73,18,78,53,77,84,92,38,16,23,39,1,21,54,94,43
37,56,37,89,73,50,73,96,19,67,11,46,75,60,41,65,99,71,79,35,39,10,80,49
48,31,74,56,6,94,76,21,65,85,22,20,1,76,83,4,48,72,30,79,47,96,81,35
39,29,50,20,44,97,12,82,100,92,34,79,85,31,1,16,31,75,80,64,68,42,99,91
9,10,86,80,58,10,19,99,24,54,65,67,6,20,77,8,71,5,8,68,21,19,33,55
51,57,64,40,98,91,75,18,14,36,87,89,57,10,21,93,64,53,55,99,47,86,4,94
40,61,2,45,96,3,60,30,36,15,33,41,1,92,63,50,48,13,48,67,61,63,15,52
45,32,31,73,35,72,23,15,44,34,57,40,34,8,75,96,87,82,29,16,58,76,24,36
42,24,21,50,78,55,48,34,13,53,97,6,7,52,67,63,28,87,75,66,69,92,100,6
40,29,75,5,66,83,99,26,17,11,85,27,44,98,42,39,23,26,27,86,67,58,74,89
90,15,42,83,99,90,56,7,10,86,43,23,72,44,36,92,80,97,21,86,40,1,63,24
22,4,23,77,34,10,92,7,55,9,70,76,61,34,64,11,8,70,49,65,5,11,60,78
57,86,98,38,84,12,27,54,3,40,10,84,95,99,38,35,87,21,69,9,9,41,26,52
95,97,4,81,24,98,74,12,99,52,96,62,72,51,43,38,87,70,19,28,78,96,35,40
82,74,58,16,21,44,89,60,62,86,71,76,76,96,50,54,82,4,57,96,3,22,69,88
7,14,45,40,12,20,88,99,4,7,64,31,49,99,27,24,85,57,42,88,73,37,73,22
12,43,48,72,25,63,100,4,33,51,72,97,37,45,40,37,77,62,49,38,44,63,49,69
38,57,84,1,73,16,88,62,41,34,96,59,34,21,45,12,40,93,63,9,31,40,19,54
73,16,59,11,53,12,31,71,43,16,96,61,44,11,93,28,51,19,57,30,44,39,51,44
76,36,58,13,60,7,53,69,4,29,28,73,62,89,42,67,23,86,79,74,24,6,23,57
94,64,46,42,76,22,32,2,6,80,53,42,34,9,50,5,64,93,73,50,99,95,95,55
20,81,80,51,91,73,12,93,45,19,12,48,45,68,51,63,88,8,40,68,58,25,57,13
79,54,64,11,10,68,78,29,61,54,12,18,10,87,7,28,19,63,81,79,86,17,16,78
44,50,69,17,25,17,40,64,3,52,88,38,47,1,51,78,28,79,11,2,98,71,80,71
7,64,63,98,7,60,63,50,42,32,61,17,78,64,83,20,12,95,49,66,57,91,37,10
90,85,41,68,45,17,97,9,7,53,5,2,93,25,31,8,63,11,20,44,6,20,35,58
62,72,98,39,31,47,23,56,19,87,49,92,3,9,82,21,50,80,8,74,94,28,20,60
9,32,85,3,79,40,58,53,69,4,34,30,62,41,38,22,11,39,47,42,22,56,87,54
76,54,30,7,28,75,22,10,52,2,10,17,97,69,55,86,40,29,34,92,78,12,53,2
85,35,70,15,99,27,47,64,100,99,5,59,93,35,18,53,97,62,87,51,12,82,34,18
83,90,25,6,2,48,57,49,66,60,63,3,100,81,87,55,92,31,16,32,46,72,83,64
57,3,40,16,84,7,13,47,33,82,24,29,94,76,39,61,21,12,3,3,6,10,35,92
35,41,29,58,43,33,62,76,51,5,62,21,59,52,45,66,63,24,93,84,68,65,3,38
88,18,95,25,54,25,30,25,7,47,83,74,59,61,2,19,61,13,18,71,64,86,23,37
74,89,28,100,88,28,69,79,62,21,58,49,100,85,54,33,60,3,20,20,30,22,63,36
91,6,18,55,15,45,13,53,46,12,97,12,80,8,98,86,14,88,57,63,55,72,40,64
82,58,47,63,44,63,24,80,23,34,44,45,23,21,61,46,79,79,50,78,59,4,1,6
60,81,93,30,15,65,35,40,10,9,37,38,33,11,76,19,2,46,54,57,96,32,14,85
9,45,54,57,90,51,36,51,94,60,29,2,32,93,30,98,78,60,75,52,77,69,10,79
53,10,91,67,44,50,66,12,30,45,6,34,84,20,47,95,55,47,13,58,67,63,29,43
67,77,14,9,44,77,45,23,10,22,51,42,30,67,41,88,99,36,85,66,9,38,63,45
100,75,39,58,69,57,49,36,19,34,17,21,33,19,96,63,16,95,46,92,84,32,82,11
67,67,30,34,28,36,44,20,80,45,31,57,63,74,100,26,81,16,27,90,38,57,45,85
87,32,6,71,80,83,68,33,8,35,49,60,23,77,71,58,31,94,66,26,41,71,24,95
7,61,15,96,49,79,81,9,94,28,57,69,32,96,3,1,18,98,56,4,70,34,7,94
60,40,50,60,7,70,75,79,81,55,72,22,65,22,2,89,18,87,63,70,65,57,24,81
85,21,37,2,53,100,32,22,14,35,2,85,13,57,58,88,29,68,96,97,99,17,16,13
6,36,49,9,29,47,17,13,45,3,98,33,27,94,67,84,1,63,84,26,39,26,35,83
29,54,2,5,74,22,1,86,52,18,45,23,88,83,60,22,66,48,25,2,97,62,85,63
67,94,93,43,42,27,22,16,93,7,78,26,90,76,20,97,89,71,74,94,18,88,68,12
30,77,17,37,9,57,49,45,65,5,31,17,41,41,67,95,23,1,52,85,24,59,90,7
26,100,63,82,59,29,17,8,59,9,4,89,38,35,76,51,52,100,71,94,55,56,67,88
29,72,64,36,45,93,35,37,71,98,63,3,27,91,14,9,14,62,52,52,7,42,46,46
24,64,56,22,100,53,4,48,80,47,64,11,28,55,23,18,24,98,61,45,11,34,3,32
73,37,42,14,92,74,82,68,34,8,24,70,55,2,24,77,17,27,12,35,31,59,98,38
28,68,75,71,55,60,43,38,89,44,71,53,78,64,31,54,8,76,51,75,3,31,62,99
56,8,29,53,86,75,92,35,34,41,18,42,20,58,100,56,64,38,99,33,85,45,59,100
6,2,32,83,10,15,86,19,88,95,24,23,80,24,74,81,43,51,23,25,64,42,92,27
53,12,95,99,79,13,59,31,61,27,69,94,95,9,81,1,4,90,28,33,32,42,55,31
55,59,53,41,46,65,28,8,63,77,5,83,23,100,90,83,58,42,87,12,70,56,74,46
47,42,92,99,30,41,60,33,100,77,80,10,94,76,89,100,92,69,30,54,77,50,57,97
25,64,20,91,44,40,66,45,38,50,29,100,28,89,3,76,85,41,45,75,30,78,22,29
13,79,18,21,78,87,38,46,40,20,63,2,26,4,1,39,51,41,86,57,77,74,60,77
54,96,69,71,40,85,23,80,41,87,85,36,33,27,15,60,97,42,72,58,40,62,3,12
17,76,8,39,64,46,78,91,59,41,78,17,21,41,74,91,36,42,19,78,77,14,74,67
89,70,17,1,45,35,58,35,79,72,10,14,22,79,45,62,94,52,28,35,97,86,88,5
1,55,10,97,44,14,93,14,91,88,42,21,62,73,52,34,13,8,33,96,80,95,36,67
76,52,6,79,51,27,3,47,63,42,80,36,76,27,37,86,49,83,6,48,72,72,28,16
42,1,49,52,88,10,35,89,63,22,37,38,20,55,13,98,92,29,32,36,8,89,88,66
85,25,2,1,25,37,48,90,34,14,92,5,42,89,71,30,57,57,20,19,16,30,22,87
22,37,14,99,95,95,36,17,68,64,37,86,26,20,45,49,8,3,34,25,87,29,47,50
5,45,28,40,62,78,91,44,78,76,23,3,38,96,52,85,91,72,68,58,46,9,11,12
76,31,92,27,13,90,11,26,84,89,88,4,95,1,1,44,73,33,72,25,97,53,14,19
48,5,10,71,52,65,64,62,85,80,61,23,34,8,13,47,8,92,2,63,53,37,22,10
32,39,29,33,6,73,71,97,46,7,34,11,8,66,60,94,14,31,31,10,65,83,6,54
87,19,35,3,96,41,76,98,83,20,21,80,27,87,63,77,58,41,66,22,16,17,21,36
50,90,79,9,69,65,81,37,17,51,77,57,59,93,42,48,86,71,86,15,88,100,40,52
29,98,29,61,14,72,12,8,17,87,20,46,46,58,100,55,68,28,40,58,67,36,17,85
76,40,43,27,64,38,52,52,65,65,41,6,71,9,22,5,83,16,6,72,57,86,93,61
98,8,36,10,6,6,65,34,47,89,40,24,96,53,50,48,32,48,76,14,35,26,54,55
25,16,21,57,29,13,45,49,89,38,56,10,25,38,26,43,91,34,69,5,69,85,66,82
42,78,44,97,23,52,19,46,25,44,86,45,7,64,82,47,65,61,24,80,70,82,29,50
88,50,36,19,54,59,95,64,59,91,17,79,1,51,37,57,28,45,89,99,90,59,22,80
80,15,30,86,74,87,28,44,74,26,19,39,97,41,9,51,66,83,65,34,85,32,15,100
3,29,14,40,64,25,74,48,49,1,50,81,10,38,33,23,24,25,36,93,60,32,1,7
33,41,19,92,51,41,68,95,71,100,60,46,67,13,81,4,84,16,71,77,91,59,40,10
60,83,100,78,35,42,16,87,81,89,89,70,64,15,84,79,27,88,31,34,76,90,7,64
82,10,32,3,43,7,8,3,65,95,39,4,16,84,25,33,40,83,2,55,70,16,75,19
72,86,73,2,79,72,60,58,89,91,32,50,44,37,85,14,43,66,65,36,71,63,92,63
52,69,76,48,74,38,57,10,30,7,23,67,62,28,21,14,72,35,70,12,7,62,18,17
81,90,30,57,2,56,61,34,82,65,86,57,17,57,48,53,33,75,86,90,30,64,97,79
27,63,15,54,85,40,37,80,5,50,82,65,95,13,39,28,80,70,31,12,65,86,38,20
41,81,18,8,23,32,8,88,64,41,62,96,63,99,5,99,99,89,27,62,48,99,56,1
61,44,62,88,82,31,62,60,78,94,88,66,24,37,10,61,12,94,5,97,98,92,78,70
98,24,95,82,49,16,52,41,63,75,10,73,88,21,15,13,33,77,15,87,37,35,51,87
33,62,11,42,2,21,86,99,93,31,8,18,41,54,53,35,74,73,76,50,85,17,73,71
45,58,70,13,62,13,59,92,92,55,44,41,70,60,76,99,30,94,20,5,32,66,26,3
52,39,88,85,18,77,33,68,74,46,28,88,21,58,75,83,59,35,32,3,93,31,17,42
11,50,73,17,87,18,98,94,86,59,66,82,63,14,26,36,64,73,98,11,96,64,48,75
35,66,82,17,92,72,63,58,48,29,87,12,49,85,43,1,76,3,49,83,12,83,49,75
84,41,92,13,33,65,46,19,80,61,42,17,44,46,81,59,74,23,29,18,19,34,70,59
13,54,9,87,76,22,37,31,29,35,45,74,78,3,15,21,26,86,46,5,80,71,47,21
38,58,82,41,41,29,5,44,60,46,100,10,25,52,12,33,8,55,50,66,49,20,69,17
69,12,9,54,71,11,1,53,61,14,36,93,20,85,98,92,99,92,7,62,42,55,84,39
54,6,28,37,49,53,77,23,86,10,15,46,42,50,54,74,95,31,98,13,62,55,41,3
29,3,34,62,45,89,71,41,100,87,54,99,8,85,6,57,68,96,21,14,35,98,34,49
53,12,48,88,21,9,56,61,77,82,68,37,50,66,78,91,83,42,84,18,41,13,64,40
62,82,88,50,22,65,13,53,67,9,44,9,4,88,33,26,76,99,35,2,58,65,44,29
89,66,86,6,48,44,94,37,6,99,88,14,32,89,48,35,86,84,58,2,94,9,98,89
16,73,44,16,42,43,61,93,42,99,81,13,98,13,65,69,58,33,63,47,95,28,31,4
76,78,38,69,91,100,44,68,30,73,32,97,79,15,19,17,61,49,73,19,58,57,19,74
52,38,7,67,3,92,14,81,74,56,25,5,93,37,83,55,99,63,75,24,45,4,68,48
33,46,28,75,97,100,23,67,5,51,42,58,63,40,39,79,15,97,74,9,39,45,44,29
67,36,92,40,53,87,45,43,95,4,52,88,85,52,88,99,77,37,81,63,68,33,9,60
31,42,20,65,9,22,12,26,61,74,9,100,100,70,53,43,100,2,80,4,33,48,47,84
89,32,64,76,69,48,23,82,65,62,9,19,33,24,63,75,69,34,80,49,39,71,43,48
42,79,31,3,88,55,18,76,70,22,78,40,78,13,78,28,17,68,74,97,20,42,37,89
38,99,99,79,32,97,27,22,72,25,69,1,3,32,30,1,46,53,29,70,18,38,6,60
22,6,99,41,83,100,30,82,89,26,39,35,34,99,96,73,84,48,99,49,63,28,34,8
36,59,99,96,33,52,61,62,12,82,17,72,81,23,62,72,96,7,83,58,31,25,16,63
29,13,71,41,66,35,95,10,77,83,38,74,7,3,97,45,71,30,52,46,91,45,42,60
30,62,29,4,7,75,12,38,91,57,96,17,11,76,62,10,10,60,85,29,55,16,2,14
98,86,40,24,27,57,55,13,7,73,59,28,97,97,45,74,87,6,17,22,64,26,61,65
81,53,48,80,5,14,30,92,55,61,66,37,52,32,84,79,4,28,31,7,44,69,2,65
33,65,13,53,91,93,53,33,83,99,8,98,59,49,64,48,97,50,4,89,42,96,52,61
23,5,62,78,81,38,2,58,60,35,70,31,98,46,3,40,80,79,75,13,57,64,67,29
46,43,99,74,83,20,14,31,80,36,62,51,27,43,51,58,63,89,82,24,60,23,17,33
92,41,98,84,84,83,96,55,41,29,41,27,56,41,35,63,8,99,42,68,64,3,69,86
52,71,43,42,27,53,77,64,64,28,59,98,81,43,13,89,21,93,69,100,82,3,20,18
40,42,75,84,17,56,93,75,15,80,12,20,65,64,96,55,19,96,85,97,21,97,66,78
64,26,29,87,74,23,36,72,53,65,85,32,99,57,26,79,88,92,67,39,28,29,1,29
37,30,61,52,27,31,86,77,30,6,17,65,49,13,72,69,48,31,88,44,11,1,39,98
52,97,8,15,58,29,15,19,1,71,45,89,49,56,30,41,43,84,30,62,62,62,88,99
62,36,24,51,79,47,59,31,38,14,19,60,50,63,71,62,29,2,77,33,10,5,38,40
22,48,23,22,39,61,75,36,80,50,79,100,45,5,78,91,50,14,34,33,20,87,68,17
33,37,25,2,37,86,76,34,87,32,48,42,71,68,27,54,7,60,26,35,31,9,56,56
10,37,70,83,34,50,36,98,33,89,11,19,5,9,48,91,18,47,75,51,85,55,36,6
31,9,42,91,80,27,58,30,60,48,15,62,81,94,15,31,1,83,30,34,80,32,32,24
100,6,34,36,44,53,14,54,9,80,32,38,90,41,98,69,78,6,83,67,67,37,92,75
41,27,54,27,22,36,77,11,24,47,33,86,95,59,21,75,68,92,49,59,29,18,30,45
80,73,18,66,21,11,4,36,75,96,37,8,95,49,59,15,5,53,45,13,73,27,32,61
78,30,1,92,14,84,19,83,68,42,49,50,59,32,48,58,36,98,68,43,41,61,42,41
95,52,68,92,70,45,2,64,2,63,29,97,22,89,58,39,43,25,17,64,61,18,33,88
64,20,81,85,97,22,54,59,36,56,41,73,9,52,97,27,30,40,69,73,32,10,37,63
52,58,5,82,81,82,13,23,71,8,54,94,86,29,43,37,40,86,82,18,2,15,39,85
19,50,76,37,46,62,44,15,22,93,64,9,17,100,58,92,79,79,20,58,36,54,91,21
24,24,83,28,67,11,9,3,95,14,38,9,54,12,58,58,54,63,78,6,14,68,56,98
15,19,75,98,14,84,1,61,16,31,52,68,78,38,83,77,82,98,5,44,98,80,96,90
